Date,Close,High,Low,Open,Volume
2004-01-15,50.57778549194336,50.61696739938577,50.44555122506567,50.61696739938577,32600
2004-01-16,50.538639068603516,50.71495402626006,50.49455846089203,50.64148883780405,66800
2004-01-20,50.49456787109375,50.587624042919686,50.41130905240497,50.53374981045155,51700
2004-01-21,50.52882385253906,50.58759672984333,50.45046375272676,50.58269805591962,53800
2004-01-22,50.61700439453125,50.710060558572124,50.58272113461015,50.631696686412425,44100
2004-01-23,50.49456787109375,50.83250555901286,50.4455923151942,50.827606882444286,28700
2004-01-26,50.29865264892578,50.48965989737883,50.29865264892578,50.484764958307004,31900
2004-01-27,50.372108459472656,50.51903880935613,50.34762255888809,50.3868007471422,20200
2004-01-28,50.26927185058594,50.641492760761125,50.06357229625031,50.51415334001264,63000
2004-01-29,50.1517333984375,50.22029992149383,50.10275784433944,50.22029992149383,50600
2004-01-30,50.24964904785156,50.36229610572316,50.200673528313196,50.36229610572316,105300
2004-02-02,50.26346206665039,50.42061197150558,50.26346206665039,50.35677111060322,21300
2004-02-03,50.40094757080078,50.474612378787626,50.29291009873423,50.474612378787626,40300
2004-02-04,50.405853271484375,50.43040945333374,50.27325963104081,50.425497467614406,37600
2004-02-05,50.26346206665039,50.41570372995489,50.20453319404799,50.38623554690442,38900
2004-02-06,50.46971130371094,50.47462329110474,50.361673808287314,50.40587045458581,31600
2004-02-09,50.5040397644043,50.58261650109604,50.43528699317154,50.54824011547966,15800
2004-02-10,50.39601516723633,50.52369677666153,50.3616387728917,50.52369677666153,31300
2004-02-11,50.59243392944336,50.67592264425987,50.31742285968023,50.420552010841405,26200
2004-02-12,50.59739303588867,50.68087808171433,50.50408401599628,50.68087808171433,61400
2004-02-13,50.82326126098633,50.82326126098633,50.58262651403749,50.695579658704936,82500
2004-02-17,50.700477600097656,50.72994574957887,50.58261624240783,50.72012178417013,78300
2004-02-18,50.66122817993164,50.828198240446916,50.63176000997489,50.80364205660756,38800
2004-02-19,50.715187072753906,50.7299230142629,50.533485008319595,50.621881923656915,21500
2004-02-20,50.55804443359375,50.7004619139982,50.504023880794,50.695553679557385,40700
2004-02-23,50.695587158203125,50.70540738031374,50.48932502641701,50.62192237876139,24300
2004-02-24,50.651405334472656,50.7741787629054,50.641585108767025,50.744714339040804,40800
2004-02-25,50.769229888916016,50.813430239345635,50.68083293480174,50.754497687687795,78800
2004-02-26,50.68577575683594,50.74961658325,50.64157912626018,50.74470834435087,33700
2004-02-27,50.82326126098633,50.837993465346045,50.72013208372254,50.82326126098633,34100
2004-03-01,50.84587860107422,50.89018049700188,50.65389620737887,50.875413198359325,154200
2004-03-02,50.66865921020508,50.816339695452044,50.580051670191054,50.75234306586534,28500
2004-03-03,50.61457443237305,50.742564098934736,50.555501411880996,50.742564098934736,79900
2004-03-04,50.73759078979492,50.75235809155746,50.61944862002275,50.742514475606384,116500
2004-03-05,51.11177062988281,51.19053091478696,50.69826692818848,51.14622895871766,68900
2004-03-08,51.284027099609375,51.293870720092336,51.131426570245154,51.26925979104814,44100
2004-03-09,51.35784912109375,51.40707471733755,51.2200159493422,51.284008848891915,46400
2004-03-10,51.29877853393555,51.372618809565694,51.25447662196092,51.343084201582606,38800
2004-03-11,51.41202163696289,51.46124725545195,51.15112247886433,51.46124725545195,56000
2004-03-12,51.25448989868164,51.35294112124255,51.20034059957112,51.34309750125582,42300
2004-03-15,51.26432418823242,51.32831709568255,51.195407593848365,51.26924787516634,61300
2004-03-16,51.38739013671875,51.4267721208944,51.10187638495438,51.23478964262901,53200
2004-03-17,51.36278533935547,51.48093131461247,51.30863979528782,51.48093131461247,28300
2004-03-18,51.31355667114258,51.42185526417425,51.20525807811091,51.35293866054923,27000
2004-03-19,51.259422302246094,51.34310999302481,51.14128005529434,51.313571614531135,132500
2004-03-22,51.392311096191406,51.40215471387654,51.254477914564376,51.31354713202023,23300
2004-03-23,51.39725112915039,51.4218620590267,51.27910514531872,51.36771275535561,45500
2004-03-24,51.42679214477539,51.45140307771331,51.313569835103586,51.44155945567298,31300
2004-03-25,51.39725112915039,51.40709474996617,51.27910514531872,51.36771275535561,39000
2004-03-26,51.220035552978516,51.367712398230836,51.08219857279985,51.34310146852563,102300
2004-03-29,51.12647247314453,51.131396158294294,50.92956637953889,51.08709050328913,210100
2004-03-30,50.924713134765625,51.17084515331099,50.924713134765625,51.16100152506686,243200
2004-03-31,51.170799255371094,51.2347959264237,51.047733356483064,51.096962720576826,105100
2004-04-01,51.195438385009766,51.21517874020925,51.012846688318184,51.21517874020925,128500
2004-04-02,50.72666549682617,50.81549529728003,50.53913759146418,50.53913759146418,165600
2004-04-05,50.41573715209961,50.509499174018934,50.36145209278816,50.36145209278816,77500
2004-04-06,50.55888366699219,50.5835600803853,50.40590044621268,50.55888366699219,54800
2004-04-07,50.43549728393555,50.66744196102026,50.43549728393555,50.57367989535179,207600
2004-04-08,50.46509552001953,50.627946963007446,50.460159486871376,50.48483588752203,18700
2004-04-12,50.45029830932617,50.534192059240134,50.37627286201182,50.50951565510513,88400
2004-04-13,50.36146545410156,50.386138091641165,50.1936741994163,50.32692074947378,110800
2004-04-14,50.21343994140625,50.21837597744452,49.98149519380759,50.09006539609567,30400
2004-04-15,50.139381408691406,50.22327514057664,50.050551644021795,50.08016407563822,40600
2004-04-16,50.277610778808594,50.287482854307406,50.139431842574304,50.26280643065401,49000
2004-04-19,50.21343994140625,50.33681448671683,50.14928653327799,50.31213807161778,115300
2004-04-20,50.050567626953125,50.1986185370437,49.996282544259316,50.16407382670137,40000
2004-04-21,49.93214797973633,50.09500328920566,49.84825418943726,49.86799456922983,72700
2004-04-22,50.11469268798828,50.18378206443233,50.00612259212231,50.13936531381051,41100
2004-04-23,50.016014099121094,50.090039541116184,49.89757565098317,50.065363138754364,90200
2004-04-26,50.00117492675781,50.13441761744339,49.86299620602083,50.015979251824234,109900
2004-04-27,50.1246223449707,50.13449065436208,49.95683472966456,50.0654011933427,54200
2004-04-28,49.89265441894531,50.13446742044929,49.87291404421763,50.13446742044929,36400
2004-04-29,49.749542236328125,49.98148694565029,49.65578015762788,49.8581124206995,46600
2004-04-30,49.7347412109375,49.86305177966485,49.71993686937126,49.81370271941339,64200
2004-05-03,49.66047286987305,49.89304045384661,49.66047286987305,49.80397209775467,245200
2004-05-04,49.74960708618164,49.94753744787985,49.62095178479666,49.7792953191137,41200
2004-05-05,49.68521499633789,49.87324651257629,49.63078412515261,49.80397154474095,34000
2004-05-06,49.531829833984375,49.65058641270526,49.51203644166363,49.60605411138627,67900
2004-05-07,49.11125564575195,49.23496157936846,49.06177402734645,49.23496157936846,56800
2004-05-10,49.03704833984375,49.230029361207684,49.017254930574786,49.185497021757605,77000
2004-05-11,49.160743713378906,49.21022533827573,48.99250543368852,48.99250543368852,84200
2004-05-12,49.091453552246094,49.239902156386904,49.091453552246094,49.21021017043584,48900
2004-05-13,49.08154296875,49.11618046189195,48.91825031170783,49.111231169956355,21200
2004-05-14,49.091453552246094,49.25474626176002,49.061765341499864,49.126091056518305,53300
2004-05-17,49.33887481689453,49.4279432413817,49.31413589494038,49.31413589494038,37400
2004-05-18,49.36362838745117,49.38342179449774,49.23992242481486,49.35372979632469,24000
2004-05-19,49.27948760986328,49.304230303508874,49.18547367946104,49.304230303508874,31000
2004-05-20,49.413116455078125,49.413116455078125,49.27456636290797,49.378478932035584,11200
2004-05-21,49.33391571044922,49.457621621232896,49.21515909315423,49.457621621232896,22300
2004-05-24,49.37350845336914,49.40319666746666,49.28444003587133,49.28444003587133,39300
2004-05-25,49.35866928100586,49.42794430429608,49.324031769360744,49.42794430429608,44600
2004-05-26,49.4824104309082,49.517047967201506,49.43292877551896,49.47746113280678,35800
2004-05-27,49.719886779785156,49.724832298611794,49.55659405358095,49.55659405358095,99600
2004-05-28,49.54670333862305,49.74958289890975,49.507120305694016,49.74958289890975,54900
2004-06-01,49.490604400634766,49.58492070906628,49.40621811793034,49.540246954879876,39500
2004-06-02,49.51045608520508,49.52534733522312,49.39132229786598,49.48563859757329,196100
2004-06-03,49.490604400634766,49.490604400634766,49.39132686653487,49.39132686653487,91900
2004-06-04,49.386329650878906,49.43596838556147,49.33172590657027,49.43596838556147,30100
2004-06-07,49.43600845336914,49.43600845336914,49.23745335371026,49.38636967845442,39300
2004-06-08,49.316871643066406,49.41615297406617,49.29205415071311,49.386366681168475,264400
2004-06-09,49.331756591796875,49.33672160451127,49.21758780973123,49.22255282244562,90200
2004-06-10,49.28211212158203,49.37642841626263,49.19276083904111,49.311894620030806,49500
2004-06-14,49.14314651489258,49.26228035511972,49.06868644455192,49.14314651489258,73500
2004-06-15,49.56007385253906,49.57993010654968,49.35158886621739,49.386336363937666,58200
2004-06-16,49.4608154296875,49.56009295080454,49.39132040746664,49.56009295080454,55600
2004-06-17,49.51543045043945,49.57499924895819,49.321836589247965,49.46082666526282,57100
2004-06-18,49.589866638183594,49.65936164274868,49.47073288567112,49.54518911399535,47700
2004-06-21,49.654441833496094,49.654441833496094,49.530342957060405,49.63458555880272,31500
2004-06-22,49.63458251953125,49.63458251953125,49.515448665863104,49.60976501808205,39900
2004-06-23,49.59484100341797,49.6395147488386,49.53527222232937,49.584910979639325,24600
2004-06-24,49.78346252441406,49.838066285637595,49.70403749456387,49.78346252441406,42100
2004-06-25,49.76860427856445,49.81327804708196,49.68421418159298,49.75867424965187,33200
2004-06-28,49.604793548583984,49.66436236126572,49.540263508576096,49.639541075849216,77500
2004-06-29,49.51543045043945,49.689168045458025,49.34665786876299,49.34665786876299,225700
2004-06-30,49.9076042175293,49.9125692329637,49.68422396934689,49.709045259321755,23300
2004-07-01,49.97079849243164,49.99569826783164,49.806469092805195,49.94092180128949,316900
2004-07-02,50.28951644897461,50.33931222098729,50.17000583630941,50.28951644897461,162500
2004-07-06,50.25466537475586,50.31940330580387,50.165031454144604,50.289522799483876,27900
2004-07-07,50.22478103637695,50.26959609028613,50.17000454881656,50.22976175320257,29700
2004-07-08,50.279544830322266,50.30444080981751,50.18991094595918,50.264606482790555,74200
2004-07-09,50.130157470703125,50.30444453677371,50.130157470703125,50.27954855543397,425600
2004-07-12,50.279544830322266,50.279544830322266,50.19489166152735,50.19489166152735,52600
2004-07-13,50.22478103637695,50.23971938768001,50.14012784621044,50.23971938768001,52800
2004-07-14,50.25466537475586,50.289522799483876,50.165031454144604,50.289522799483876,39000
2004-07-15,50.16004943847656,50.24470263290297,50.14510728724781,50.15008800432406,24600
2004-07-16,50.49365997314453,50.49365997314453,50.29945389548864,50.29945389548864,58800
2004-07-19,50.41896057128906,50.538471117764026,50.409002942071055,50.538471117764026,13000
2004-07-20,50.28456115722656,50.46880597282958,50.19492720938505,50.41901017940107,62300
2004-07-21,50.165016174316406,50.29448819780202,50.09530134609489,50.16999689038172,32900
2004-07-22,50.27455520629883,50.294474265869134,50.19488276718974,50.28949355118352,35000
2004-07-23,50.389102935791016,50.389102935791016,50.21979278169719,50.36420315457412,41200
2004-07-26,50.155059814453125,50.299470190627055,50.15007909826139,50.294489474435316,81000
2004-07-27,50.040531158447266,50.239718035197974,49.94093961965875,50.239718035197974,20500
2004-07-28,50.1152458190918,50.1152458190918,49.93099722299527,50.04055023693509,30800
2004-07-29,50.00065612792969,50.145062601891475,49.99069470265403,50.09028616038711,48200
2004-07-30,50.36919021606445,50.37914785030173,50.1500842711075,50.1500842711075,31300
2004-08-02,50.35518264770508,50.49505754101623,50.33519997561706,50.49505754101623,28200
2004-08-03,50.42512893676758,50.49006977396274,50.35519147784797,50.39515301772656,77400
2004-08-04,50.5350341796875,50.55501304493577,50.350197280041314,50.350197280041314,213200
2004-08-05,50.57001495361328,50.594990446774226,50.50507028651997,50.535046214142554,281500
2004-08-06,50.89472579956055,51.0246113294731,50.88473636401664,50.88473636401664,44800
2004-08-09,50.92967987060547,50.96964522388298,50.85474959734247,50.94966254724422,23200
2004-08-10,50.79481506347656,50.9546727077545,50.76983575821472,50.94967608444075,28400
2004-08-11,50.82980728149414,50.899744794962025,50.71990438567072,50.7948385247602,22100
2004-08-12,50.9346923828125,50.9346923828125,50.70989387028083,50.70989387028083,17600
2004-08-13,51.03457260131836,51.03457260131836,50.95464192181872,51.029575981023484,18500
2004-08-16,50.974647521972656,50.974647521972656,50.874734127653376,50.974647521972656,16400
2004-08-17,51.12451934814453,51.12451934814453,50.95467227000513,50.999630445521966,271000
2004-08-18,50.95964050292969,51.15446677757583,50.95964050292969,51.14947015708869,47400
2004-08-19,51.12957763671875,51.12957763671875,50.9547337244364,51.01468184206668,32700
2004-08-20,50.979637145996094,51.14948417606272,50.979637145996094,51.14948417606272,57900
2004-08-23,50.99464416503906,51.03460953371076,50.85976199859893,50.999636977642524,40400
2004-08-24,50.99958801269531,51.009581250922345,50.82474445675894,50.82974107587246,39400
2004-08-25,51.00462341308594,51.094543568981514,50.94967199496605,50.999626790173245,69900
2004-08-26,51.09951400756836,51.124489486720776,50.979621798244736,51.0495592379589,46800
2004-08-27,51.134490966796875,51.16945969228852,51.10951167231489,51.14947701896397,50600
2004-08-30,51.184452056884766,51.20443473267371,51.09453192148735,51.17446262464314,50000
2004-08-31,51.184452056884766,51.39926105748382,51.15947657062786,51.2843654358295,386200
2004-09-01,51.368858337402344,51.378878869091885,51.198478713310486,51.2686339046509,277800
2004-09-02,51.16341781616211,51.32377313772938,51.148385102135876,51.32377313772938,27900
2004-09-03,51.13834762573242,51.13834762573243,50.89280063407547,51.108278384469045,97700
2004-09-07,51.13334274291992,51.13334274291993,50.96797527347939,51.05817536379498,36100
2004-09-08,51.288761138916016,51.30880605764983,50.993107189741224,51.038205389509315,87700
2004-09-09,51.23854446411133,51.37384260592961,51.17340148074244,51.323732324632815,49400
2004-09-10,51.34880065917969,51.41394365686174,51.283653838327396,51.388890422293365,67200
2004-09-13,51.39889907836914,51.418943955295624,51.29867851690607,51.3487887976376,126000
2004-09-14,51.454071044921875,51.46409158144253,51.383915819758194,51.398948536125694,86300
2004-09-15,51.42398452758789,51.43901723779175,51.36384986360097,51.434005059999976,124400
2004-09-16,51.57936477661133,51.60442186044416,51.34885413341133,51.43905428276561,111700
2004-09-17,51.36386489868164,51.564310014140275,51.36386489868164,51.55929783488135,59800
2004-09-20,51.584373474121094,51.584373474121094,51.41399372654819,51.55931639198056,94600
2004-09-21,51.56935119628906,51.59941664240643,51.414004137274965,51.58438391934775,41400
2004-09-22,51.73968505859375,51.73968505859374,51.51418674983463,51.63445225962805,28600
2004-09-23,51.584373474121094,51.739716678505296,51.514218231936354,51.72468395849056,28300
2004-09-24,51.59938049316406,51.61441320569121,51.46407843407571,51.53423364131706,26400
2004-09-27,51.584373474121094,51.684594156335294,51.53927149090293,51.54428367196582,39100
2004-09-28,51.669532775878906,51.70962255579687,51.57432050436669,51.68456548755518,47600
2004-09-29,51.37388229370117,51.559294683221935,51.36386175896843,51.42399643688195,225100
2004-09-30,51.449066162109375,51.45909052322482,51.26866589376712,51.408976363994746,60700
2004-10-01,51.35708999633789,51.40233167129856,51.27666589142986,51.40233167129856,45500
2004-10-04,51.37213897705078,51.37213897705078,51.15096994273765,51.15096994273765,23400
2004-10-05,51.36714172363281,51.42745883923567,51.27163451057499,51.276662215213555,139600
2004-10-06,51.2715950012207,51.37212600643397,51.20625023133328,51.35704673915318,128000
2004-10-07,51.2715950012207,51.29672967003003,51.19619482980474,51.256515733939914,39800
2004-10-08,51.522945404052734,51.57321092524912,51.40230738617871,51.55813165239155,29200
2004-10-11,51.57317352294922,51.6737083274448,51.452535592565184,51.452535592565184,25800
2004-10-12,51.522945404052734,51.68882507551291,51.522945404052734,51.65363882717409,34100
2004-10-13,51.59834671020508,51.734064003847976,51.47770868974322,51.47770868974322,32700
2004-10-14,51.844635009765625,51.844635009765625,51.71896932400703,51.72399702524084,18900
2004-10-15,51.749107360839844,51.77424202203935,51.61841786063281,51.77424202203935,21400
2004-10-18,51.70391082763672,51.76925562987935,51.62348291563294,51.76925562987935,39700
2004-10-19,51.72907257080078,51.794417407228366,51.59837906292967,51.59837906292967,32200
2004-10-20,51.909976959228516,51.909976959228516,51.72902190980063,51.72902190980063,135800
2004-10-21,51.779296875,51.9250695493783,51.77929687500001,51.87480020061739,23100
2004-10-22,51.904991149902344,51.91504272418006,51.794404657772525,51.84969790383743,25800
2004-10-25,51.96528625488281,51.99544863497018,51.8295689670364,51.9904209324534,33800
2004-10-26,51.81450653076172,51.955251566857676,51.78937184502404,51.89995832624646,60200
2004-10-27,51.69886779785156,51.97030616787343,51.61844374470404,51.960254599359786,29100
2004-10-28,51.75920486450195,51.83460507442632,51.60338057633516,51.71899090787375,76000
2004-10-29,51.894893646240234,51.89992134680839,51.764204111563366,51.84965584616252,61600
2004-11-01,51.78352737426758,51.8843346814155,51.69784404724603,51.85913189327713,28900
2004-11-02,51.73812484741211,51.843969549689575,51.70788075718823,51.843969549689575,97300
2004-11-03,51.84906768798828,51.864187826967495,51.6172165843581,51.73314021346986,40700
2004-11-04,51.80368423461914,51.93473179956933,51.743203701107696,51.9095290136694,40700
2004-11-05,51.67265319824219,51.67265319824219,51.4861663663899,51.63233411147274,149600
2004-11-08,51.48616409301758,51.62224917634437,51.48616409301758,51.59200890125092,52300
2004-11-09,51.60709762573242,51.612138950314794,51.49621155734405,51.60709762573242,54700
2004-11-10,51.546695709228516,51.60718016474213,51.471094946599116,51.57693985969038,21800
2004-11-11,51.597042083740234,51.612162218900075,51.42063025246025,51.53151637084,43000
2004-11-12,51.657527923583984,51.68273071503957,51.54664179382915,51.6071261860789,32200
2004-11-15,51.68274688720703,51.68778821615686,51.55674058131237,51.60714233458878,390500
2004-11-16,51.632320404052734,51.637357885182524,51.511351639639955,51.63232040405274,50100
2004-11-17,51.763370513916016,51.813776094673145,51.54160210928946,51.54160210928946,64600
2004-11-18,51.78352737426758,51.85913189327713,51.64744231637486,51.78352737426758,50300
2004-11-19,51.677677154541016,51.76336047255733,51.586952510345746,51.7028799400306,43500
2004-11-22,51.75831985473633,51.77848131282499,51.56175044512809,51.69279415459696,63100
2004-11-23,51.72806930541992,51.76335089133174,51.63230719817613,51.70790784984111,63600
2004-11-24,51.778499603271484,51.78857841317362,51.5970502617826,51.72809401754189,94300
2004-11-26,51.627262115478516,51.65246489446888,51.51637604056759,51.59702185701342,39400
2004-11-29,51.48616409301758,51.55168597085547,51.471043955470854,51.53152450565774,103200
2004-11-30,51.5113410949707,51.52646507148042,51.39541752622882,51.47102202715877,108000
2004-12-01,51.3182487487793,51.5406875502354,51.3182487487793,51.5406875502354,49000
2004-12-02,51.414268493652344,51.434490891613294,51.31316036087563,51.39910265943864,51500
2004-12-03,51.71257400512695,51.71257400512695,51.55585515140999,51.677185752447954,85100
2004-12-06,51.76816177368164,51.80860657515152,51.6367180974188,51.69232873518275,146500
2004-12-07,51.83894729614258,51.83894729614258,51.67717191905398,51.763114244407156,76500
2004-12-08,52.0158805847168,52.0158805847168,51.78838532121107,51.79343802873527,158200
2004-12-09,51.945072174072266,52.04618026079767,51.88440500782127,51.965294562822606,120600
2004-12-10,51.87938690185547,51.99060432861398,51.8692737722227,51.94510681635307,139800
2004-12-13,51.95523452758789,52.0108451892175,51.823794651945384,51.91479356579108,102400
2004-12-14,52.00580596923828,52.01591524805214,51.77325398620737,51.77325398620737,53900
2004-12-15,52.1220703125,52.12712687947959,52.00073970420339,52.106904468591736,57400
2004-12-16,51.91985321044922,52.06646280550757,51.8692991086779,52.06646280550757,123100
2004-12-17,51.793453216552734,51.89456525211636,51.778287375475635,51.793453216552734,48100
2004-12-20,51.8440055847168,51.929947912926615,51.79850420935142,51.91478207348128,57800
2004-12-21,51.8440055847168,51.970392722800426,51.81872661428832,51.8692806981159,83100
2004-12-22,51.95523452758789,51.965347660809755,51.81873808533445,51.81873808533445,94300
2004-12-23,51.98051071166992,51.99567655365792,51.859180118735885,51.9198434866879,192700
2004-12-27,51.7833137512207,51.81870197877877,51.717593859192164,51.76814791898547,145200
2004-12-28,51.75804901123047,51.76816214018382,51.56594198843131,51.737826610352364,122800
2004-12-29,51.747947692871094,51.8187241783084,51.69739361142005,51.81366761305454,116800
2004-12-30,51.854087829589844,51.864197098274126,51.69231253144977,51.747923151781734,132700
2004-12-31,51.92203140258789,52.01836847728127,51.845972966835305,51.90174889515435,135300
2005-01-03,51.92203140258789,51.998089838340476,51.78005771904586,51.89160570719121,479600
2005-01-04,51.871337890625,51.972746580457745,51.754714415673156,51.95246406879249,190500
2005-01-05,51.85106658935547,51.89669934909811,51.749654009103395,51.82064088103265,69900
2005-01-06,51.88652801513672,51.90681051867432,51.81046959399373,51.866245511599125,75400
2005-01-07,51.871337890625,51.94232474720663,51.774996927338414,51.91697064050167,137000
2005-01-10,51.84599304199219,51.88148647662102,51.7699345767892,51.88148647662102,69500
2005-01-11,51.91695022583008,51.977797736899525,51.83075248651738,51.932161136474434,78600
2005-01-12,51.99303436279297,52.018384603574205,51.845989039683644,51.93725841718275,119100
2005-01-13,52.11978530883789,52.14513554384898,51.98795093390382,52.043726866818496,62400
2005-01-14,51.93218994140625,52.07923527334919,51.90683969910213,52.05895275840939,124200
2005-01-18,52.06908416748047,52.07415189369803,51.85611974305108,51.993025720790925,86600
2005-01-19,52.14515686035156,52.15022845682422,52.018394027997346,52.10966342203216,88300
2005-01-20,52.21615982055664,52.23137074503834,52.02347779446703,52.119818807511834,98400
2005-01-21,52.241485595703125,52.25162878626901,52.15528781836183,52.17049873571691,85200
2005-01-24,52.251609802246094,52.266820714074754,52.175551374610436,52.24653820880576,85200
