Date,Open,High,Low,Close,Volume
2007-08-30,102.30000305175781,102.38999938964844,102.12000274658203,102.33000183105469,10700
2007-08-31,102.05000305175781,102.31999969482422,101.87999725341797,102.30000305175781,13200
2007-09-04,101.9800033569336,101.9800033569336,101.73999786376953,101.8499984741211,8600
2007-09-05,102.0,102.3499984741211,102.0,102.3499984741211,25000
2007-09-06,102.3499984741211,102.3499984741211,102.08999633789062,102.0999984741211,60200
2007-09-07,102.44999694824219,102.88999938964844,102.44999694824219,102.77999877929688,26400
2007-09-10,102.8499984741211,103.13999938964844,102.80999755859375,103.0,73100
2007-09-11,102.93000030517578,102.98999786376953,102.73999786376953,102.73999786376953,6900
2007-09-12,102.69999694824219,102.77999877929688,102.55000305175781,102.66999816894531,16500
2007-09-13,102.41000366210938,102.47000122070312,102.0999984741211,102.23999786376953,134400
2007-09-14,102.5999984741211,102.5999984741211,102.19000244140625,102.33999633789062,8200
2007-09-17,102.12999725341797,102.33999633789062,102.12999725341797,102.31999969482422,3300
2007-09-18,102.12999725341797,102.44999694824219,102.0999984741211,102.44999694824219,6500
2007-09-19,102.41000366210938,102.41000366210938,102.13999938964844,102.4000015258789,211500
2007-09-20,102.05000305175781,102.16999816894531,101.62999725341797,101.6500015258789,12900
2007-09-21,101.83999633789062,101.98999786376953,101.73999786376953,101.94999694824219,28000
2007-09-24,101.93000030517578,102.05000305175781,101.80999755859375,102.04000091552734,19800
2007-09-25,102.36000061035156,102.37000274658203,102.12000274658203,102.16999816894531,13100
2007-09-26,102.06999969482422,102.2699966430664,102.02999877929688,102.22000122070312,18800
2007-09-27,102.26000213623047,102.45999908447266,102.26000213623047,102.44999694824219,6800
2007-09-28,102.37999725341797,102.5999984741211,102.2699966430664,102.4000015258789,24300
2007-10-01,102.0999984741211,102.22000122070312,101.91999816894531,102.08999633789062,46600
2007-10-02,101.9800033569336,102.29000091552734,101.9000015258789,102.23999786376953,12400
2007-10-03,102.4000015258789,102.4000015258789,102.04000091552734,102.12999725341797,6200
2007-10-04,102.13999938964844,102.26000213623047,102.08999633789062,102.2300033569336,9300
2007-10-05,101.80000305175781,101.8499984741211,101.6500015258789,101.75,8400
2007-10-08,101.68000030517578,101.98999786376953,101.68000030517578,101.98999786376953,19600
2007-10-09,101.7699966430664,101.79000091552734,101.61000061035156,101.61000061035156,37000
2007-10-10,101.4800033569336,101.72000122070312,101.43000030517578,101.66000366210938,9000
2007-10-11,101.4800033569336,101.72000122070312,101.38999938964844,101.70999908447266,45800
2007-10-12,101.58000183105469,101.6500015258789,101.4800033569336,101.56999969482422,42500
2007-10-15,101.30000305175781,101.54000091552734,101.30000305175781,101.48999786376953,5600
2007-10-16,101.69999694824219,101.7300033569336,101.58999633789062,101.72000122070312,15300
2007-10-17,101.7300033569336,102.12000274658203,101.7300033569336,102.05999755859375,10200
2007-10-18,102.30000305175781,102.54000091552734,102.30000305175781,102.52999877929688,26200
2007-10-19,102.66999816894531,102.94000244140625,102.66999816894531,102.94000244140625,40400
2007-10-22,102.91000366210938,103.05999755859375,102.79000091552734,102.94000244140625,11400
2007-10-23,102.5999984741211,103.02999877929688,102.5999984741211,102.9000015258789,39900
2007-10-24,103.0199966430664,103.43000030517578,103.0199966430664,103.27999877929688,49900
2007-10-25,103.37999725341797,103.41999816894531,103.23999786376953,103.30000305175781,10000
2007-10-26,103.1500015258789,103.37999725341797,103.0,103.20999908447266,16800
2007-10-29,103.1500015258789,103.25,103.01000213623047,103.19000244140625,15500
2007-10-30,103.20999908447266,103.22000122070312,103.01000213623047,103.20999908447266,12600
2007-10-31,103.08000183105469,103.12000274658203,102.70999908447266,102.8499984741211,17800
2007-11-01,102.55000305175781,103.12000274658203,102.55000305175781,103.05000305175781,24600
2007-11-02,103.08000183105469,103.44000244140625,103.05000305175781,103.18000030517578,12200
2007-11-05,103.4000015258789,103.43000030517578,103.19999694824219,103.22000122070312,18300
2007-11-06,103.13999938964844,103.30000305175781,103.08999633789062,103.12999725341797,5500
2007-11-07,103.19999694824219,103.56999969482422,103.19999694824219,103.5,30200
2007-11-08,103.55999755859375,103.95999908447266,103.55999755859375,103.81999969482422,102400
2007-11-09,104.19999694824219,104.2300033569336,103.94999694824219,104.16000366210938,22800
2007-11-12,104.29000091552734,104.30000305175781,104.08000183105469,104.29000091552734,13100
2007-11-13,104.08000183105469,104.08000183105469,103.66999816894531,103.66999816894531,13700
2007-11-14,103.5999984741211,103.9000015258789,103.5999984741211,103.9000015258789,24900
2007-11-15,104.19999694824219,104.44999694824219,103.95999908447266,104.30000305175781,21600
2007-11-16,104.19999694824219,104.55999755859375,104.19999694824219,104.30000305175781,25100
2007-11-19,104.26000213623047,105.12000274658203,104.26000213623047,104.9800033569336,8900
2007-11-20,105.04000091552734,105.25,104.76000213623047,105.0,75300
2007-11-21,105.58000183105469,105.87000274658203,105.47000122070312,105.6500015258789,21400
2007-11-23,105.5,105.5,105.20999908447266,105.27999877929688,28100
2007-11-26,105.5199966430664,106.3499984741211,105.38999938964844,106.16000366210938,47100
2007-11-27,106.25,106.25,105.4000015258789,105.58999633789062,45000
2007-11-28,105.5999984741211,105.66000366210938,105.16999816894531,105.33999633789062,20900
2007-11-29,105.75,105.91000366210938,105.58000183105469,105.72000122070312,25100
2007-11-30,105.44999694824219,105.9000015258789,105.33000183105469,105.9000015258789,27500
2007-12-03,108.76000213623047,108.76000213623047,105.61000061035156,106.0,38300
2007-12-04,105.94999694824219,106.12999725341797,105.7300033569336,105.95999908447266,57300
2007-12-05,105.9000015258789,106.02999877929688,105.66999816894531,105.81999969482422,49600
2007-12-06,105.87000274658203,105.87000274658203,105.37000274658203,105.38999938964844,32200
2007-12-07,105.2300033569336,105.33000183105469,104.83999633789062,105.12000274658203,51300
2007-12-10,105.23999786376953,105.26000213623047,104.75,104.80999755859375,85200
2007-12-11,105.12000274658203,106.0,104.9000015258789,106.0,40700
2007-12-12,104.87999725341797,105.5,104.75,105.2300033569336,54500
2007-12-13,105.16000366210938,105.19000244140625,104.05000305175781,104.94000244140625,56400
2007-12-14,104.68000030517578,104.79000091552734,104.51000213623047,104.55999755859375,35800
2007-12-17,104.75,105.11000061035156,104.70999908447266,105.11000061035156,51700
2007-12-18,105.05999755859375,105.36000061035156,104.91999816894531,105.06999969482422,19900
2007-12-19,105.41999816894531,105.62999725341797,105.05000305175781,105.58999633789062,13000
2007-12-20,105.56999969482422,105.79000091552734,105.4000015258789,105.61000061035156,26900
2007-12-21,105.38999938964844,105.38999938964844,105.0,105.08000183105469,17500
2007-12-24,104.75,104.95999908447266,104.75,104.86000061035156,7900
2007-12-26,104.77999877929688,104.9000015258789,104.51000213623047,104.54000091552734,14500
2007-12-27,104.54000091552734,104.66999816894531,104.44000244140625,104.66000366210938,15800
2007-12-28,104.95999908447266,105.30000305175781,104.9000015258789,105.19999694824219,13800
2007-12-31,105.62999725341797,105.62999725341797,105.2300033569336,105.5199966430664,204500
2008-01-02,105.66000366210938,106.16000366210938,105.41999816894531,106.06999969482422,56600
2008-01-03,106.02999877929688,106.25,105.9000015258789,106.2300033569336,10200
2008-01-04,106.55000305175781,106.69999694824219,106.5,106.58999633789062,65300
2008-01-07,106.54000091552734,106.73999786376953,106.51000213623047,106.69999694824219,41100
2008-01-08,106.58999633789062,106.83000183105469,106.44999694824219,106.77999877929688,27900
2008-01-09,106.98999786376953,107.18000030517578,106.83000183105469,106.83000183105469,122600
2008-01-10,106.91000366210938,107.01000213623047,106.66999816894531,106.7699966430664,115900
2008-01-11,106.8499984741211,107.19999694824219,106.83999633789062,107.18000030517578,26800
2008-01-14,107.1500015258789,107.2699966430664,107.06999969482422,107.25,39900
2008-01-15,107.41999816894531,107.52999877929688,107.20999908447266,107.52999877929688,88200
2008-01-16,107.61000061035156,107.73999786376953,107.3499984741211,107.5,86400
2008-01-17,107.43000030517578,108.05999755859375,107.43000030517578,108.04000091552734,39400
2008-01-18,107.9000015258789,108.2300033569336,107.73999786376953,108.0,46300
2008-01-22,109.18000030517578,109.18000030517578,108.55000305175781,108.97000122070312,104600
2008-01-23,110.0199966430664,110.0199966430664,108.6500015258789,108.76000213623047,49200
2008-01-24,108.70999908447266,108.73999786376953,108.11000061035156,108.11000061035156,131500
2008-01-25,107.69999694824219,108.58999633789062,107.61000061035156,108.58999633789062,27000
2008-01-28,108.30999755859375,108.58000183105469,108.23999786376953,108.43000030517578,48900
2008-01-29,108.22000122070312,108.27999877929688,107.94000244140625,108.11000061035156,207500
2008-01-30,107.97000122070312,108.25,107.79000091552734,108.23999786376953,40500
2008-01-31,108.75,108.76000213623047,108.37000274658203,108.61000061035156,77800
2008-02-01,108.58000183105469,108.7300033569336,108.30999755859375,108.56999969482422,218100
2008-02-04,108.2300033569336,108.43000030517578,108.20999908447266,108.25,38100
2008-02-05,108.83999633789062,108.98999786376953,108.70999908447266,108.94999694824219,65700
2008-02-06,108.73999786376953,108.9000015258789,108.62000274658203,108.81999969482422,43900
2008-02-07,108.9000015258789,108.9000015258789,107.97000122070312,108.19999694824219,32300
2008-02-08,108.44999694824219,108.77999877929688,108.43000030517578,108.7699966430664,114900
2008-02-11,108.83000183105469,109.05999755859375,108.75,108.91000366210938,30900
2008-02-12,108.58000183105469,108.88999938964844,108.33000183105469,108.83000183105469,56200
2008-02-13,108.68000030517578,108.93000030517578,108.62000274658203,108.68000030517578,194200
2008-02-14,108.48999786376953,108.5999984741211,108.30999755859375,108.4800033569336,53500
2008-02-15,108.61000061035156,108.61000061035156,108.44999694824219,108.58999633789062,46800
2008-02-19,108.12999725341797,108.37000274658203,107.80999755859375,107.91000366210938,56600
2008-02-20,107.83999633789062,108.08000183105469,107.68000030517578,107.76000213623047,16300
2008-02-21,107.72000122070312,108.58000183105469,107.70999908447266,108.52999877929688,159700
2008-02-22,108.43000030517578,108.68000030517578,108.2699966430664,108.27999877929688,60500
2008-02-25,108.13999938964844,108.20999908447266,107.75,107.83999633789062,54000
2008-02-26,107.94999694824219,108.19000244140625,107.91000366210938,108.08000183105469,58400
2008-02-27,108.5999984741211,108.62999725341797,108.11000061035156,108.26000213623047,15700
2008-02-28,108.72000122070312,109.16000366210938,108.68000030517578,109.11000061035156,47200
2008-02-29,109.6500015258789,110.0199966430664,109.55000305175781,110.0199966430664,26300
2008-03-03,109.69999694824219,109.80000305175781,109.48999786376953,109.62000274658203,162800
2008-03-04,109.81999969482422,110.0999984741211,109.5,109.58000183105469,26900
2008-03-05,109.68000030517578,109.69999694824219,109.23999786376953,109.33999633789062,56200
2008-03-06,109.56999969482422,110.01000213623047,109.56999969482422,109.88999938964844,45000
2008-03-07,110.33000183105469,110.37999725341797,109.73999786376953,110.19000244140625,87200
2008-03-10,110.20999908447266,110.68000030517578,110.18000030517578,110.56999969482422,45800
2008-03-11,109.66999816894531,109.81999969482422,109.4800033569336,109.5199966430664,30400
2008-03-12,109.72000122070312,110.37999725341797,109.5999984741211,110.36000061035156,30700
2008-03-13,110.5999984741211,110.69999694824219,109.98999786376953,110.16999816894531,120000
2008-03-14,110.36000061035156,111.04000091552734,110.36000061035156,110.91000366210938,191700
2008-03-17,111.4800033569336,111.7699966430664,111.19000244140625,111.44000244140625,80300
2008-03-18,111.26000213623047,111.27999877929688,110.6500015258789,110.75,51000
2008-03-19,110.61000061035156,111.27999877929688,110.5199966430664,111.2699966430664,162000
2008-03-20,111.26000213623047,111.29000091552734,110.87999725341797,111.1500015258789,61100
2008-03-24,110.45999908447266,110.48999786376953,109.81999969482422,109.87000274658203,98500
2008-03-25,110.04000091552734,110.19999694824219,109.79000091552734,109.94999694824219,67200
2008-03-26,110.23999786376953,110.31999969482422,110.0,110.25,97100
2008-03-27,110.08999633789062,110.33000183105469,110.0,110.20999908447266,22000
2008-03-28,110.2300033569336,110.44000244140625,110.05999755859375,110.41999816894531,36700
2008-03-31,110.68000030517578,110.69000244140625,110.51000213623047,110.62999725341797,46300
2008-04-01,109.9000015258789,109.91000366210938,109.4000015258789,109.5,140100
2008-04-02,109.31999969482422,109.38999938964844,109.01000213623047,109.19000244140625,137400
2008-04-03,109.43000030517578,109.44999694824219,108.94999694824219,109.02999877929688,37500
2008-04-04,109.41000366210938,109.5999984741211,109.41000366210938,109.55999755859375,30100
2008-04-07,109.12000274658203,109.27999877929688,108.75,109.0,84500
2008-04-08,109.18000030517578,109.29000091552734,109.02999877929688,109.05000305175781,265400
2008-04-09,109.31999969482422,109.70999908447266,109.22000122070312,109.62000274658203,73800
2008-04-10,109.66999816894531,109.73999786376953,109.26000213623047,109.37000274658203,41500
2008-04-11,109.69000244140625,109.80999755859375,109.63999938964844,109.75,31200
2008-04-14,109.66999816894531,109.8499984741211,109.56999969482422,109.5999984741211,54700
2008-04-15,109.4000015258789,109.52999877929688,109.22000122070312,109.2699966430664,26800
2008-04-16,109.19000244140625,109.26000213623047,108.56999969482422,108.6500015258789,91200
2008-04-17,108.62000274658203,108.75,108.19000244140625,108.44000244140625,74900
2008-04-18,107.97000122070312,108.25,107.61000061035156,108.2300033569336,199300
2008-04-21,108.0999984741211,108.29000091552734,107.94000244140625,108.12999725341797,89700
2008-04-22,108.0199966430664,108.20999908447266,108.0,108.16999816894531,68300
2008-04-23,108.1500015258789,108.18000030517578,107.95999908447266,108.0,30700
2008-04-24,107.70999908447266,107.79000091552734,107.27999877929688,107.44000244140625,114400
2008-04-25,107.31999969482422,107.47000122070312,107.16000366210938,107.2300033569336,95900
2008-04-28,107.30999755859375,107.56999969482422,107.30999755859375,107.4800033569336,22300
2008-04-29,107.62999725341797,107.79000091552734,107.5199966430664,107.66999816894531,100200
2008-04-30,107.5999984741211,107.91999816894531,107.36000061035156,107.83999633789062,102900
2008-05-01,107.9000015258789,107.93000030517578,107.36000061035156,107.36000061035156,184800
2008-05-02,106.95999908447266,107.22000122070312,106.91000366210938,106.9800033569336,151300
2008-05-05,107.19000244140625,107.2699966430664,106.7300033569336,107.1500015258789,89600
2008-05-06,107.4000015258789,107.4800033569336,107.05999755859375,107.06999969482422,83200
2008-05-07,106.9800033569336,107.41000366210938,106.9800033569336,107.37000274658203,46500
2008-05-08,107.5,107.87000274658203,107.47000122070312,107.87000274658203,17400
2008-05-09,108.0,108.06999969482422,107.83000183105469,107.88999938964844,66100
2008-05-12,107.80999755859375,108.0199966430664,107.69999694824219,107.69999694824219,21600
2008-05-13,107.30000305175781,107.36000061035156,107.0,107.0199966430664,51100
2008-05-14,107.23999786376953,107.23999786376953,106.63999938964844,106.87999725341797,46000
2008-05-15,106.88999938964844,107.36000061035156,106.88999938964844,107.36000061035156,173100
2008-05-16,107.12000274658203,107.55000305175781,107.12000274658203,107.18000030517578,31300
