Date,Close,High,Low,Open,Volume
2007-05-15,48.91712951660156,49.072898156472135,48.76692525511984,49.061773644071565,382400
2007-05-16,48.883750915527344,48.956070855861405,48.861497646722164,48.87818653723179,599500
2007-05-17,48.68350601196289,48.800332562549826,48.62787492754716,48.73357271462314,397000
2007-05-18,48.360836029052734,48.67793785444365,48.33301836681274,48.59448911210302,856500
2007-05-21,48.505470275878906,48.53328368803016,48.30519503312454,48.360826101805536,821100
2007-05-22,48.255123138427734,48.51102944476238,48.221745346760116,48.4999049289993,920200
2007-05-23,48.11605453491211,48.31076543887666,48.01591689224757,48.31076543887666,914500
2007-05-24,48.16057586669922,48.1717003884605,47.821220653841046,48.09938038606049,1598200
2007-05-25,48.04926300048828,48.18277834272641,48.02700973605256,48.06595188772103,754900
2007-05-29,48.04374694824219,48.16057352075795,47.7488983255528,48.1271957127193,1055700
2007-05-30,48.14387893676758,48.2829587796941,48.06043018213568,48.2829587796941,612000
2007-05-31,48.05485153198242,48.16611791991541,47.86570503906441,48.15498915893276,1725900
2007-06-01,47.802406311035156,48.50053705581171,47.77448363787524,47.975545633255045,1694300
2007-06-04,48.020225524902344,48.04256195831241,47.847086208086,47.936448985933374,877700
2007-06-05,47.718650817871094,47.99790321402239,47.68513763281662,47.9699762699859,1145400
2007-06-06,47.696327209472656,47.774517567534595,47.61813685141072,47.673986498447114,1129200
2007-06-07,46.8417854309082,47.310927280600396,46.763595122626164,47.26624588699575,5010400
2007-06-08,46.802696228027344,46.98141756411928,46.556952793006126,46.69657896998586,5307600
2007-06-11,46.66865539550781,46.85296298506439,46.501106527681614,46.62956023357639,2043800
2007-06-12,45.99285125732422,46.59045098678745,45.90907471821125,46.305616719275854,9043900
2007-06-13,46.54022216796875,46.78037948580667,46.16043860164494,46.188361294709146,8751200
2007-06-14,46.42289352416992,46.75240911931555,46.38379838133822,46.434061738814265,3384700
2007-06-15,46.74127197265625,46.76361267784535,46.4676015298801,46.59047327789326,5827200
2007-06-18,46.64628601074219,46.718894310433356,45.93140105441671,46.707721836149894,17704600
2007-06-19,47.08194351196289,47.165715800287494,46.75800979360009,46.81385940616725,4620100
2007-06-20,46.7021484375,46.95905999954888,46.68538972299685,46.92554683159382,3031700
2007-06-21,46.478763580322266,46.74684346031033,46.473177340015425,46.65748492066526,850400
2007-06-22,46.78035354614258,46.78593552502725,46.32796185438173,46.383815731649115,2118900
2007-06-25,47.03726577758789,47.109869853469505,46.89205336477203,46.998170619643545,1323500
2007-06-26,47.04841995239258,47.09310133700643,46.89762560563503,47.07634688303908,2187800
2007-06-27,47.09310531616211,47.32767621362798,47.02608323357827,47.25507215328428,6109300
2007-06-28,47.08194351196289,47.238324131571886,47.01492142025091,47.093111730055405,3612500
2007-06-29,47.56784439086914,47.640452729117676,47.271837580924924,47.38912305688097,1962200
2007-07-02,47.81786346435547,47.86271651387133,47.54874944468257,47.54874944468257,2811700
2007-07-03,47.526371002197266,47.84594181781757,47.49273331974035,47.795485294132206,1387500
2007-07-05,46.99372863769531,47.33011811011879,46.93766443852876,47.268446207808324,4586800
2007-07-06,46.803104400634766,46.84234976351362,46.6909717371068,46.83674206098128,1437800
2007-07-09,46.97132110595703,47.055419577443075,46.91525688410832,47.02178189981903,795400
2007-07-10,47.767417907714844,47.76741790771485,47.33571893172505,47.363753165944885,2258000
2007-07-11,47.27407455444336,47.70577378170541,47.27407455444336,47.62728301311231,1191300
2007-07-12,47.11147689819336,47.41983648933033,47.021775011860534,47.40301765298201,1941200
2007-07-13,47.240394592285156,47.40298368953543,47.06098667073697,47.34691523864604,725900
2007-07-16,47.69452667236328,47.71695320039175,47.3861672587504,47.3861672587504,952000
2007-07-17,47.593658447265625,47.7057869254559,47.37500492059552,47.576839603279815,734200
2007-07-18,47.773033142089844,47.958048851294315,47.54877206524421,47.61605167152518,1836800
2007-07-19,47.76182556152344,47.801070932080314,47.5431721716459,47.59923637566649,1021000
2007-07-20,48.19352340698242,48.260803016543846,47.834707377503804,47.868345043572276,1459900
2007-07-23,48.11505889892578,48.1991573873697,48.042175823568684,48.042175823568684,777900
2007-07-24,48.294429779052734,48.30564518349308,48.058957614887646,48.22154675988454,1351600
2007-07-25,48.3897590637207,48.43461214492679,48.21595872082868,48.255204097527695,881100
2007-07-26,48.793399810791016,49.03447963502968,48.58035421532864,48.63081069421864,2866400
2007-07-27,48.93358612060547,49.09056761203553,48.6925061795022,48.80463887154142,5367800
2007-07-30,48.793399810791016,48.978415454899874,48.72612450560435,48.88310592093692,1803900
2007-07-31,49.146636962890625,49.19709346712885,48.748571245917255,48.849488531818615,2467600
2007-08-01,49.04021453857422,49.27098084392558,49.01770043848198,49.113386437405396,2154700
2007-08-02,49.16407012939453,49.220353267120956,48.96144739827688,49.085272877751905,2079400
2007-08-03,49.490509033203125,49.490509033203125,49.12466226558731,49.12466226558731,1577600
2007-08-06,49.13029479980469,49.372316125680676,49.062752466725016,49.3610569231036,1298400
2007-08-07,49.09088134765625,49.36667160968626,48.92202771303509,49.20907717424054,1890800
2007-08-08,48.49431228637695,48.90518321574494,48.325458513623374,48.90518321574494,6453000
2007-08-09,48.56182098388672,48.88826912353091,48.2466320458177,48.82635639724918,2637500
2007-08-10,48.44928741455078,48.798245604481934,48.39300425109061,48.68004967297653,1496400
2007-08-13,48.58994674682617,48.629345349532784,48.347925531878225,48.35918043516913,1312600
2007-08-14,48.71942901611328,48.843254503149005,48.40986959265238,48.41549490087879,1314700
2007-08-15,48.544944763183594,48.82636473282523,48.544944763183594,48.770081597722495,1101700
2007-08-16,49.0458869934082,49.304792929512644,48.83200929683391,48.89392205265555,2410200
2007-08-17,48.84889602661133,48.916438388967094,48.4323955274078,48.62938871661694,2114400
2007-08-20,48.87704086303711,49.11906232058553,48.87141555281571,48.944583232863394,1048700
2007-08-21,49.113433837890625,49.197860721187446,48.99523791892693,49.0233773506061,1517200
2007-08-22,49.03464889526367,49.1415856331563,48.86016548078385,48.99525024569676,1137800
2007-08-23,49.2034912109375,49.34983087111591,48.983983867734935,49.01775290695684,1618800
2007-08-24,49.44548416137695,49.57493922728312,49.282260075724686,49.40045593896372,1614600
2007-08-27,49.704402923583984,49.80008899462507,49.61435074946908,49.68751840932049,1585400
2007-08-28,49.78886032104492,49.946454942984296,49.68754887920798,49.77197579642733,1298900
2007-08-29,49.653743743896484,49.963303156551916,49.619974719203086,49.80570864914504,2686700
2007-08-30,49.98579788208008,50.070224705193546,49.79443442420772,49.87323164734653,1806800
2007-08-31,50.0252685546875,50.20537736618258,49.83390482115706,49.862044273311824,2763200
2007-09-04,50.04896545410156,50.371096165727096,49.845514024475904,50.20155618216607,931000
2007-09-05,50.45022964477539,50.49544204424314,50.13940409974096,50.16201029947484,1271500
2007-09-06,50.320247650146484,50.5745598429197,50.26938262457689,50.472834103472096,1768400
2007-09-07,51.03228759765625,51.14531419163653,50.68755088082177,50.72145799667822,2852200
2007-09-10,51.42793655395508,51.58052303999244,51.14536547398829,51.14536547398829,2495200
2007-09-11,51.388343811035156,51.580489952543765,51.25835930048717,51.360084996488716,3925400
2007-09-12,51.196205139160156,51.3940082631244,51.10013204629741,51.371402068623034,4458300
2007-09-13,50.73842239379883,51.04925206117906,50.6253957756728,51.032298499629064,2020600
2007-09-14,50.81193923950195,51.19623181116007,50.64804747775147,51.190583493360144,1357200
2007-09-17,51.05488204956055,51.08314084979411,50.727103249964024,50.761010360894254,1285400
2007-09-18,50.67062759399414,50.99840663703045,50.2976318499894,50.74974711938471,3132800
2007-09-19,50.20156478881836,50.30329052107125,49.941599986770164,50.13374619675268,3854700
2007-09-20,49.25212478637695,49.89638630344286,49.22386596248991,49.83422034024429,5903200
2007-09-21,49.670326232910156,49.8059590952542,49.49513360606198,49.49513360606198,2217600
2007-09-24,49.81161117553711,49.89073070367724,49.68163094146014,49.749445216042595,1943600
2007-09-25,49.63634490966797,50.0828069056212,49.63634490966796,50.01498841996398,2513500
2007-09-26,49.68163299560547,49.805960608044074,49.410362950986965,49.51774130577007,2646400
2007-09-27,50.02638244628906,50.1733206161623,49.81728260515016,49.868143330283665,1802900
2007-09-28,50.1393928527832,50.48412977593506,49.856821887031884,50.3880566823854,1254700
2007-10-01,50.42593765258789,50.482675970506364,50.17063253605851,50.31814437129985,1399400
2007-10-02,50.58476257324219,50.70390516400413,50.3124335596986,50.352147756619246,887800
2007-10-03,50.43722915649414,50.73792285081627,50.34078105237591,50.68118892654207,1164600
2007-10-04,50.63016128540039,50.67555018843028,50.442939635319156,50.4996735998445,1128700
2007-10-05,50.08547592163086,50.17625367057473,49.76208776593064,50.10249566742751,2184700
2007-10-08,50.0457649230957,50.2102963571349,49.79613042613671,49.79613042613671,280100
2007-10-09,49.98334884643555,50.13086051160139,49.80179769258564,50.01739266364055,901000
2007-10-10,50.0117301940918,50.170586951465296,49.80748455503387,49.915282066903885,855500
2007-10-11,49.96065139770508,49.977671141020544,49.61456885522166,49.65428303246464,1533400
2007-10-12,49.716712951660156,50.02875614125085,49.63161419861046,49.65430431374202,1133900
2007-10-15,49.72804260253906,49.76775678104202,49.58620563238266,49.631594501677704,553300
2007-10-16,49.74507141113281,49.91527753774444,49.66564303965315,49.72805166417597,855500
2007-10-17,50.28974533081055,50.46562189198156,49.796150826478616,49.796150826478616,2377000
2007-10-18,50.56773376464844,50.686876344269976,50.50532512839109,50.55638870738456,1374100
2007-10-19,51.322322845458984,51.401751255213824,50.84007769236923,50.85142275296691,2561800
2007-10-22,51.32797622680664,51.43009904387549,51.10103615237343,51.39038485548882,1866500
2007-10-23,51.259883880615234,51.356331988498155,51.11804690013289,51.20882464533174,1046600
2007-10-24,51.6400260925293,51.84994646379377,51.3790464660648,51.46414955325433,2829300
2007-10-25,51.46416091918945,51.73081529796369,51.45848622451747,51.66273194747119,3062200
2007-10-26,51.34501266479492,51.62868676791533,51.2542348741052,51.271258956252,1366500
2007-10-29,51.54358673095703,51.62301513826384,51.333670652441995,51.345015712690014,881000
2007-10-30,51.51522445678711,51.634367073623395,51.29962934472966,51.475510251175024,1439600
2007-10-31,51.049991607666016,51.458478665041135,50.91949962052285,51.345010759413015,2498500
2007-11-01,51.71327590942383,51.861436374524935,51.263099211755915,51.263099211755915,2563400
2007-11-02,51.878536224365234,52.163457883540644,51.40556522671979,51.54232640580732,1927700
2007-11-05,51.85575485229492,52.077993453857054,51.74178789933609,51.94693189271045,1021500
2007-11-06,51.60499954223633,51.94120929579742,51.559415389725906,51.62779379227086,575800
2007-11-07,51.69618606567383,51.718980319907445,51.4682478708971,51.59361409540227,1456100
2007-11-08,51.60499954223633,51.821542743785095,51.530921490293075,51.656287691703696,2179600
2007-11-09,52.04378890991211,52.191945035612584,51.81585072356461,51.878533833499155,887200
2007-11-12,52.23183822631836,52.41988320851446,52.055183849475725,52.41988320851446,460600
2007-11-13,52.038089752197266,52.13496206935504,51.952612388063024,52.09507321243364,1116600
2007-11-14,52.09508514404297,52.14637331329404,51.810163430044625,51.827258037274866,684400
2007-11-15,52.585113525390625,52.74466887639915,52.13493701501243,52.20331974296919,1312900
2007-11-16,52.65920639038086,52.82445707430172,52.54523515441703,52.57942435142712,1333800
2007-11-19,53.00114059448242,53.23477414865943,52.65923539339674,52.73331347690448,1343900
2007-11-20,52.94414138793945,53.160680269857444,52.88145827914965,53.04670900498543,1367800
2007-11-21,53.25188446044922,53.32596691336422,53.13221782215781,53.22339488803419,1297800
2007-11-23,53.41141891479492,53.45130777524792,53.172081404517186,53.24616382218685,437400
2007-11-26,54.46565246582031,54.91012977930729,53.63368132947464,53.69066482010293,4427000
2007-11-27,53.94708251953125,54.27759278937987,53.55958876980962,54.11233765445556,3100300
2007-11-28,53.58232879638672,53.95842720847933,53.474057250925554,53.88434484682424,2088100
2007-11-29,54.04393005371094,54.374440171793054,53.94136244557391,54.032535101993105,1594500
2007-11-30,53.781822204589844,53.787521856296436,53.41712275145576,53.496900485106316,1952100
2007-12-03,54.20855712890625,54.408798947158736,53.93965910227679,54.2142795708404,1272700
2007-12-04,54.202903747558594,54.385982838216236,53.86535344741945,54.29444547536233,1721200
2007-12-05,53.55638885498047,54.04841456594298,53.527780983317015,53.905383937522444,1866000
2007-12-06,53.087242126464844,53.40190685183787,52.944211515400426,53.390466323529765,2270200
2007-12-07,52.49223327636719,52.83550586349556,52.28054640457993,52.73824609738295,2171000
2007-12-10,52.17756652832031,52.45790967606538,51.92011316768289,52.429301807128795,2242500
2007-12-11,53.20167922973633,53.33899179618455,52.394988635360875,52.48080789815376,2892400
2007-12-12,52.652427673339844,53.00714515899329,52.21761339494977,52.32059560917511,2225400
2007-12-13,52.080299377441406,52.53227657991144,52.00592503967318,52.41213140431014,1222100
2007-12-14,51.84001541137695,52.01737197364094,51.77708159284176,51.942997626712014,1354900
2007-12-17,52.30344772338867,52.37210400766159,52.02310886793519,52.103205683779045,2046200
2007-12-18,52.64097213745117,52.80688812223191,52.3777964127824,52.40067746280004,1417100
2007-12-19,53.33900451660156,53.52780170183189,52.56663533221813,52.864141598856946,2252400
2007-12-20,53.22456359863281,53.70514884174283,53.21884115057406,53.3561537142906,1659400
2007-12-21,52.44645690917969,53.161609875755,52.44073882820915,53.15016934886661,1767600
2007-12-24,52.20048522949219,52.3320753995651,52.10894784744425,52.18904469359272,550300
2007-12-26,51.742767333984375,52.4235902334139,51.651225626359206,52.07459511175345,674700
2007-12-27,52.30683135986328,52.3642770279041,51.990902098084625,52.203435292874644,468600
2007-12-28,53.122520446777344,53.17996173995768,52.559585255634616,52.64574938665,1967800
2007-12-31,53.444217681884766,53.582077720021815,53.19147062655716,53.29486675078285,1647600
2008-01-02,54.21391296386719,54.41496404444593,53.53609525138765,53.564818086467284,2959600
2008-01-03,54.139251708984375,54.21392496123129,53.806086031285254,53.99564626678547,1256700
2008-01-04,54.150733947753906,54.44943569817768,54.11052460240723,54.28285287245864,2420200
2008-01-07,54.38624954223633,54.44369083870721,54.0128745414406,54.099038677391924,1315500
2008-01-08,54.323081970214844,54.40350069014922,53.95545228408868,54.24840869670194,1604800
2008-01-09,54.426448822021484,54.74238246791544,54.351775588668914,54.44942621285825,2203500
2008-01-10,53.691162109375,54.54130321872252,53.59925259350666,54.49535284327528,2681800
2008-01-11,54.11050033569336,54.156455104763246,53.650965792458436,53.719893563575276,1872900
2008-01-14,54.31157302856445,54.31157302856445,53.99563934324109,54.11052192927336,906100
2008-01-15,54.92047882080078,54.93196533063244,54.61029046544978,54.66199071592062,1435300
2008-01-16,54.52410125732422,55.0812909517784,54.41496412533593,54.960662932745436,3505100
2008-01-17,55.23068618774414,55.311104931721665,54.529890519517515,54.54712248144229,2940500
2008-01-18,54.8515510559082,55.01238850152325,54.696459056919906,54.886019353176934,2676800
2008-01-22,55.43742370605469,55.5006104256589,54.742374172896845,55.37998242891136,5423500
2008-01-23,55.31108093261719,56.3852513789458,55.07556586851935,56.28185526976716,7636600
2008-01-24,54.202415466308594,55.00086103570567,54.190924581611526,54.885978483665625,5676700
2008-01-25,55.11580276489258,55.14452562498619,54.070354641885274,54.10482295049623,4371100
2008-01-28,54.908973693847656,55.144488718009455,54.776859143821945,54.960673930915696,1633500
2008-01-29,54.535560607910156,54.75383912815145,54.328768585581855,54.73086174983866,3100200
2008-01-30,54.17948532104492,54.43797347976722,53.76015531373718,54.39202304837793,3468000
2008-01-31,54.56435775756836,54.817104901131046,54.3575654369249,54.74243160075713,11441000
2008-02-01,54.892276763916016,54.99026674827136,54.50607344122947,54.75969871623805,4163700
2008-02-04,54.327415466308594,54.563749039721046,54.258243698980635,54.40811366266361,1729600
2008-02-05,54.742427825927734,55.11133505922395,54.627141566946975,54.996053197964294,2594600
2008-02-06,54.57527160644531,54.67326163826708,54.39081797101312,54.54644893933465,1339800
2008-02-07,53.3994140625,54.48884476900524,53.059329229275136,54.48884476900524,5419700
2008-02-08,54.01038360595703,54.02767984605141,53.65876815197623,53.750997174925494,2832800
2008-02-11,54.23518371582031,54.58679915270876,54.02767721971529,54.344704575818184,2960200
2008-02-12,53.912376403808594,53.981548148999,53.583818310164936,53.79132914801571,2897700
2008-02-13,53.34176254272461,53.8490091827254,53.26106431358184,53.566565380725706,3697500
2008-02-14,52.55781936645508,53.08812313284092,52.25808379345688,52.915200286092066,7505000
2008-02-15,52.9613151550293,53.07083604619548,52.71922050924152,52.80568413922941,3687800
2008-02-19,52.42523956298828,52.857553262730534,52.24655130769931,52.534760440860815,2911600
2008-02-20,52.78837585449219,52.78837585449219,52.20042687183998,52.23501495169816,2550100
2008-02-21,53.34751892089844,53.520441783599566,53.059309752006975,53.0766015985048,4197200
2008-02-22,53.0420036315918,53.520431818323836,52.955544415201025,53.312920903541794,1959700
2008-02-25,52.500144958496094,53.111146543509776,52.25228507817021,53.00162573196215,3460900
2008-02-26,52.5174446105957,52.65001828857605,52.29840735261231,52.430981030592655,2618900
2008-02-27,52.5635871887207,52.78262456372619,52.2292635128786,52.70192635200192,2494400
2008-02-28,53.49740982055664,53.51470167523155,53.14003309667532,53.22649237004984,3410900
2008-02-29,54.31587600708008,54.44844969883567,53.906615312388965,53.98155247511421,3822000
2008-03-03,54.175865173339844,54.4998544132963,53.95022917922413,54.19322110919146,2036900
2008-03-04,53.64939498901367,54.45358590446845,53.53368136670373,54.34944585140118,3401100
2008-03-05,53.00721740722656,53.84033371127984,52.93778920937841,53.84033371127984,3871200
2008-03-06,53.290653228759766,53.481577265531676,53.03608784639723,53.12287190074994,1342600
2008-03-07,53.360111236572266,54.00808978869545,53.07661620599553,53.97337791312395,3601300
2008-03-10,54.146976470947266,54.45939679375383,53.57999487379976,53.63784950823972,3579000
2008-03-11,53.684085845947266,53.82293772432128,53.34852309369024,53.80558179127723,3309200
2008-03-12,54.71971893310547,54.77757353547077,53.78824526874739,53.880811749727236,4752900
2008-03-13,54.29158401489258,55.07263657936334,53.95602556267141,54.980065686320856,5763500
2008-03-14,54.96269607543945,55.43132396633247,54.74284688018563,54.74284688018563,6174800
2008-03-17,55.38501739501953,55.72057560897035,55.14202118033929,55.30401571411279,3329300
2008-03-18,55.17097473144531,55.63382024183868,54.93376519351269,55.13626286307348,4022300
2008-03-19,56.08511734008789,56.391750752284636,55.032147525022765,55.032147525022765,5206400
2008-03-20,56.22394561767578,56.55372161832663,56.0445950741354,56.119805595679615,3905900
2008-03-24,55.13625717163086,55.81895180127783,55.07839817828775,55.81895180127783,5596200
2008-03-25,55.36770248413086,55.43713066158029,55.124710484093285,55.18256509162266,2038200
2008-03-26,55.13625717163086,55.65695279954716,55.09575852470356,55.41396091798336,1652000
2008-03-27,54.74864196777344,55.17098893579669,54.69657415181028,54.75442875199925,2405700
2008-03-28,55.28091812133789,55.286700491787016,54.818072472059484,55.014779003887696,1745500
2008-03-31,55.47762680053711,55.72640557419966,55.35034402135766,55.60490957971657,2546300
2008-04-01,54.57470703125,55.109239453014624,54.48755394594728,55.08599833474789,3821800
2008-04-02,54.6909294128418,55.115072228417446,54.60958768373827,54.60958768373827,3794200
2008-04-03,54.812950134277344,55.00468613822031,54.68513056444114,54.90591465720452,2839100
2008-04-04,55.31262969970703,55.521795467463,55.19061707398154,55.29519995785952,1745200
2008-04-07,55.0221061706543,55.06858842391713,54.55729693640092,54.975628350183115,2231800
2008-04-08,54.830360412597656,55.33584037915746,54.7664484391353,55.30098091464726,1305200
2008-04-09,55.3997688293457,55.568263679242044,54.934959577403355,54.94076653468846,2883600
2008-04-10,55.213844299316406,55.48692200692177,54.946577981794,55.37652775930467,1846500
2008-04-11,55.585670471191406,55.73092413361187,55.46946931437104,55.544999623025284,1987700
2008-04-14,55.260337829589844,55.60313455696688,55.1906144327436,55.39396879922089,3195300
2008-04-15,54.57470703125,54.95236744570177,54.55727730074747,54.85940297263485,2821600
2008-04-16,54.040225982666016,54.65028929415983,53.703236096625076,54.49922853100571,4691100
2008-04-17,53.94723892211914,54.13897492553551,53.59281943681946,54.022773704988126,2020000
2008-04-18,53.90074157714844,53.964653560402034,53.34877928482136,53.45336212716442,2199700
2008-04-21,54.11575698852539,54.197098764329596,53.62770633370015,53.69161836223121,2805800
2008-04-22,54.30162811279297,54.42364065613522,53.9820727181699,53.9820727181699,1799700
2008-04-23,54.121551513671875,54.40043624871002,53.76132059538858,54.0866875971974,1221100
2008-04-24,53.66251754760742,53.72061813050906,53.34295769246291,53.604416964705784,3213600
2008-04-25,53.34876251220703,53.598598977435124,53.1628380101389,53.53468701427516,1742000
2008-04-28,53.51146697998047,53.656720692973245,53.11056974641865,53.1802886916686,1883900
2008-04-29,53.7148551940918,53.95307356149296,53.54055328816361,53.67418430609578,1269100
2008-04-30,54.0982551574707,54.15054432961688,53.36617571790537,53.69735377319638,2827500
2008-05-01,54.10179138183594,54.609106619133705,53.86854284346297,54.48665213747821,3226500
2008-05-02,53.419559478759766,53.88605669873399,53.37874130567556,53.51868869212895,2730800
2008-05-05,53.419559478759766,53.571171742578464,53.145492695688446,53.56533930389581,1309300
2008-05-06,53.03468704223633,53.6936145554529,52.941390287890535,53.65279639126795,4037500
2008-05-07,53.262088775634766,53.31457180046397,52.842246821226254,52.90639026888138,3876200
2008-05-08,53.74027633666992,53.763597193473146,53.30876485540855,53.32042973265732,2829500
2008-05-09,53.938499450683594,54.15425505007026,53.769394432057986,54.07261875816055,2064300
2008-05-12,53.85689163208008,54.3233887886319,53.85105919419036,54.09014021035599,1947400
2008-05-13,53.26789855957031,53.676084366419026,53.244573274992405,53.54779752566209,2123300
2008-05-14,53.29131317138672,53.65284901508829,52.90062400972813,53.64701657195665,2600900
2008-05-15,53.7752799987793,53.83942349849077,53.11635212880668,53.16300275566023,2164300
2008-05-16,53.553646087646484,54.16592280875941,53.518660371758266,53.576971381186915,1902600
