Date,Close,High,Low,Open,Volume
2003-09-30,66.03424835205078,66.56939678009692,65.5717793801924,66.38440919135357,70764500
2003-10-01,67.44149017333984,67.50755645457824,66.19942190770763,66.22584942830983,65797600
2003-10-02,67.68596649169922,67.75864094604873,67.14421467598062,67.34241864975863,44591500
2003-10-03,68.30699157714844,68.89499023438096,68.10218452860599,68.49197923912688,48806900
2003-10-06,68.61751556396484,68.70340126112697,68.18146885405802,68.3664615749658,20226500
2003-10-07,68.88176727294922,68.91479789809193,67.9898597455377,68.22109428367625,42602900
2003-10-08,68.7099838256836,68.96764586178716,68.32018922151362,68.92800709947412,30920800
2003-10-09,68.89498901367188,69.51602333119784,68.59768813940791,69.29139185953574,40066500
2003-10-10,69.08656311035156,69.10638249033794,68.65052162904904,68.88835922941963,22682800
2003-10-13,69.30463409423828,69.56229629255476,69.04697189592179,69.17910454717317,23825600
2003-10-14,69.54906463623047,69.65477476630495,68.94785465317528,69.23855247034366,38484400
2003-10-15,69.36404418945312,69.95865078895648,69.13280968979461,69.93883140906203,39021700
2003-10-16,69.64152526855469,69.85294037204397,69.13941250756751,69.15923188593625,32772200
2003-10-17,68.88176727294922,69.78688604231085,68.69677964243837,69.68118098510531,32790300
2003-10-20,69.3970718383789,69.3970718383789,68.67033276311862,69.00727226349558,27657000
2003-10-21,69.27816772460938,69.55564916102803,68.92140371755622,69.25174020106454,26729100
2003-10-22,68.4061050415039,68.83554363782656,68.17487042518758,68.72983350434676,33914500
2003-10-23,68.28055572509766,68.67695852966526,67.94361107297438,67.97664674024466,45830500
2003-10-24,68.43254852294922,68.43254852294922,67.50760480159096,67.93704349799349,51723600
2003-10-27,68.46553802490234,68.82891017439543,68.2276953526041,68.53821245480097,32460200
2003-10-28,69.3970718383789,69.46974624995828,68.59105021215927,68.69676028010508,34956200
2003-10-29,69.48958587646484,69.65475412535923,68.62410586522948,69.2187075288213,30955400
2003-10-30,69.63492584228516,70.0115092000137,69.23852310370789,69.89258787438709,39123100
2003-10-31,69.56888580322266,69.85957856622103,69.51603074066433,69.63495211115246,25761600
2003-11-03,70.02474212646484,70.43436127281966,69.83975446054197,69.86618199003607,37589300
2003-11-04,69.87277221679688,70.20971179024794,69.7538508848334,70.02472417175687,31421600
2003-11-05,69.9256362915039,70.01152701775302,69.30460702454519,69.69440172186313,33558800
2003-11-06,70.29561614990234,70.32204367775223,69.43673913665491,69.76707567397537,28392300
2003-11-07,69.7737045288086,70.50705226260148,69.74727699311352,70.45419719121134,31723200
2003-11-10,69.48958587646484,69.92562743246785,69.37727267694505,69.85956114101708,25530800
2003-11-11,69.46975708007812,69.58867840478989,69.23852257106478,69.43011327815137,26558600
2003-11-12,70.2493896484375,70.34188350252002,69.47640313623194,69.5226500632732,28000000
2003-11-13,70.26919555664062,70.38811692343329,69.88600392580469,70.03796096580378,29714800
